105@87000938@residential@False@50@22@希慎道 Hysan Avenue@501@856
109@26469040@residential@True@50@76@恩平道 Yun Ping Road@865@877
110@26469040@residential@True@50@14@恩平道 Yun Ping Road@522@865
112@158263317@tertiary@True@50@310@貨櫃碼頭南路 Container Port Road South@654@899
113@37669737@tertiary@False@50@394@鳳舞街 Fung Mo Street@905@913
114@37669737@tertiary@False@50@394@鳳舞街 Fung Mo Street@913@905
115@152359885@tertiary@False@50@103@杏林街 Heng Lam Street@919@913
117@[492853963, 388182996]@tertiary@False@50@170@鳳舞街 Fung Mo Street@928@913
118@[492853963, 388182996]@tertiary@False@50@170@鳳舞街 Fung Mo Street@913@928
121@515936287@tertiary@True@50@37@葵裕街 Kwai Yue Street@955@936
123@158263322@tertiary@True@50@189@貨櫃碼頭南路 Container Port Road South@969@892
124@707589071@unclassified@False@50@171@過路灣路 Kwo Lo Wan Road@980@985
125@707589071@unclassified@False@50@171@過路灣路 Kwo Lo Wan Road@985@980
129@515936291@tertiary@True@50@29@永順街 Wing Shun Street@1006@999
131@158178892@tertiary@False@50@72@葵喜街 Kwai Hei Street@66@805
132@158178892@tertiary@False@50@72@葵喜街 Kwai Hei Street@805@66
133@515936289@tertiary@True@50@34@葵喜街 Kwai Hei Street@813@805
136@315469799@secondary@True@50@226@協和街 Hip Wo Street@1032@1039
137@638639358@secondary@True@50@76@協和街 Hip Wo Street@1044@1032
138@652861999@tertiary@False@50@58@永順街 Wing Shun Street@1053@1006
139@652861999@tertiary@False@50@58@永順街 Wing Shun Street@1006@1053
140@515936292@tertiary@True@50@30@永順街 Wing Shun Street@943@1006
141@41415139@motorway@True@100@935@青葵公路 Tsing Kwai Highway@1067@1076
143@441111140@motorway@True@100@556@青葵公路 Tsing Kwai Highway@1089@1067
144@151834862@residential@False@30@35@怡康街 Yi Hong Street@1096@1102
145@151834862@residential@False@30@35@怡康街 Yi Hong Street@1102@1096
148@151834864@residential@False@30@190@怡樂街 Yi Lok Street@1116@1102
149@151834864@residential@False@30@190@怡樂街 Yi Lok Street@1102@1116
150@158263322@tertiary@True@50@97@貨櫃碼頭南路 Container Port Road South@1124@969
155@32559790@residential@False@50@114@樂信徑 Lok Shun Path@1165@1172
156@32559790@residential@False@50@114@樂信徑 Lok Shun Path@1172@1165
157@151834864@residential@False@30@54@怡樂街 Yi Lok Street@1178@1187
158@151834864@residential@False@30@54@怡樂街 Yi Lok Street@1187@1178
159@375106440@residential@False@30@31@怡樂街 Yi Lok Street@1193@1187
160@375106440@residential@False@30@31@怡樂街 Yi Lok Street@1187@1193
161@254296922@tertiary@True@50@18@汀角路 Ting Kok Road@1206@1214
162@254296922@tertiary@True@50@90@汀角路 Ting Kok Road@1221@1206
163@158263328@residential@False@50@55@景荔徑 King Lai Path@1230@1151
165@151834848@secondary@True@50@52@荃青交匯處 Tsuen Tsing Interchange@1238@1246
166@151834848@secondary@True@50@63@荃青交匯處 Tsuen Tsing Interchange@1251@1238
167@151834909@motorway_link@True@50@416@@1259@1238
168@375491853@residential@False@30@43@怡樂街 Yi Lok Street@1193@1271
169@375491853@residential@False@30@43@怡樂街 Yi Lok Street@1271@1193
170@376265492@secondary@True@50@114@永順街 Wing Shun Street@1271@1281
172@111962492@secondary@True@50@44@永順街 Wing Shun Street@1293@1271
173@263351546@motorway_link@True@50@66@@1251@1304
174@151834848@secondary@True@50@21@荃青交匯處 Tsuen Tsing Interchange@1311@1251
175@41859936@primary@True@50@17@@1317@347
176@41858876@primary@True@50@64@西沙路 Sai Sha Road@337@1317
177@41859936@primary@True@50@62@@1330@1317
179@151834848@secondary@True@50@51@荃青交匯處 Tsuen Tsing Interchange@1340@1353
180@151834848@secondary@True@50@23@荃青交匯處 Tsuen Tsing Interchange@1360@1340
181@158263327@residential@False@50@18@景荔徑 King Lai Path@1371@1230
182@158263327@residential@False@50@18@景荔徑 King Lai Path@1230@1371
183@151834848@secondary@True@50@17@荃青交匯處 Tsuen Tsing Interchange@1353@1382
184@458078395@secondary@True@50@71@德士古道 Texaco Road@1389@1353
187@151834862@residential@False@30@189@怡康街 Yi Hong Street@1407@1281
188@151834862@residential@False@30@189@怡康街 Yi Hong Street@1281@1407
189@300687248@secondary@True@50@198@永順街 Wing Shun Street@1281@1416
190@249571566@tertiary@True@50@57@橫頭磡東道 Wang Tau Hom East Road@1422@1430
191@249571566@tertiary@True@50@15@橫頭磡東道 Wang Tau Hom East Road@1435@1422
192@111962513@tertiary@True@50@12@永德街 Wing Tak Street@1346@1443
194@151834838@secondary@True@50@15@德士古道 Texaco Road@1346@1461
197@151834817@residential@False@50@114@馬角街 Ma Kok Street@1477@1472
198@151834817@residential@False@50@114@馬角街 Ma Kok Street@1472@1477
199@[691962922, 151834815]@unclassified@True@50@84@龍德街 Lung Tak Street@1487@1495
200@151834815@unclassified@True@50@67@龍德街 Lung Tak Street@1500@1487
202@111601717@tertiary@True@50@42@3號迴旋處 Roundabout No.3@1124@899
203@111601717@tertiary@True@50@22@3號迴旋處 Roundabout No.3@1522@1124
204@113190439@tertiary@False@50@382@担竿洲路 Tam Kon Chau Road@1531@1538
205@113190439@tertiary@False@50@382@担竿洲路 Tam Kon Chau Road@1538@1531
206@113190439@tertiary@False@50@217@担竿洲路 Tam Kon Chau Road@1546@1538
207@113190439@tertiary@False@50@217@担竿洲路 Tam Kon Chau Road@1538@1546
209@158263303@tertiary@True@50@99@貨櫃碼頭南路 Container Port Road South@1555@1569
210@111601717@tertiary@True@50@19@3號迴旋處 Roundabout No.3@899@1555
212@[443306811, 111821492, 158177766]@motorway@True@70@823@荃灣路 Tsuen Wan Road@1580@1588
213@443306811@motorway@True@70@463@荃灣路 Tsuen Wan Road@1595@1580
214@111962509@unclassified@True@50@139@橫龍街 Wang Lung Street@1477@1500
215@111962539@unclassified@True@50@48@橫龍街 Wang Lung Street@1607@1477
216@111962502@unclassified@True@50@105@橫龍街 Wang Lung Street@1510@1500
217@516712658@residential@False@50@357@@1546@1623
218@516712658@residential@False@50@357@@1623@1546
220@112284772@unclassified@True@50@78@橫龍街 Wang Lung Street@1639@1607
224@111962502@unclassified@True@50@56@橫龍街 Wang Lung Street@1671@1510
225@390471077@secondary@True@50@77@楊屋道 Yeung Uk Road@1678@1446
226@151834859@residential@True@50@279@橫窩仔街 Wang Wo Tsai Street@1686@1678
227@390471077@secondary@True@50@37@楊屋道 Yeung Uk Road@1694@1678
228@151834858@unclassified@False@50@77@橫龍街 Wang Lung Street@1701@1671
229@151834858@unclassified@False@50@77@橫龍街 Wang Lung Street@1671@1701
230@151834804@residential@True@50@88@灰窰角街 Fui Yiu Kok Street@1633@1671
232@112673365@secondary@True@50@18@馬頭壩道 Ma Tau Pa Road@1715@1724
233@[111962529, 691962951]@secondary@True@50@94@馬頭壩道 Ma Tau Pa Road@1728@1715
234@111962520@residential@True@50@83@古坑道 Kwu Hang Road@1736@1686
235@494505794@secondary@True@50@179@楊屋道 Yeung Uk Road@1736@1745
236@494505794@secondary@True@50@41@楊屋道 Yeung Uk Road@1753@1736
238@151834823@secondary@True@50@131@沙咀道 Sha Tsui Road@1764@1774
239@111816401@secondary@True@50@166@德士古道 Texaco Road@1429@1764
240@493779870@secondary_link@True@50@15@@1301@1764
244@390471089@secondary@True@50@30@聯仁街 Luen Yan Street@1816@1792
245@111962531@residential@True@50@58@古坑道 Kwu Hang Road@1826@1686
246@494745687@motorway@True@70@691@荃灣路 Tsuen Wan Road@1836@1595
247@[40840500, 111827430]@motorway_link@True@50@336@@1844@1595
249@111962540@secondary@True@50@32@沙咀道 Sha Tsui Road@1852@1869
251@375491986@secondary@True@50@53@聯仁街 Luen Yan Street@1886@1852
252@375491987@secondary@True@50@118@沙咀道 Sha Tsui Road@1869@1897
255@260942529@secondary@True@50@115@愛秩序灣道 Aldrich Bay Road@1907@1922
259@494463635@tertiary@True@50@99@荃灣街市街 Tsuen Wan Market Street@1942@1959
260@[494489381, 485818949]@secondary@True@50@55@關門口街 Kwan Mun Hau Street@214@1942
263@178199623@secondary@True@50@108@沙咀道 Sha Tsui Road@1977@1990
264@[390471075, 494698583]@secondary@True@50@111@沙咀道 Sha Tsui Road@1994@1977
265@29705536@tertiary@True@50@153@眾安街 Chung On Street@2004@1977
266@[158977684, 158977685]@secondary_link@True@50@97@['屯興路 Tuen Hing Road', '屯喜路 Tuen Hi Road']@2014@2019
267@158977685@secondary_link@True@50@29@屯興路 Tuen Hing Road@2027@2014
268@158977684@secondary_link@True@50@123@屯喜路 Tuen Hi Road@2019@2037
271@112284835@primary@True@50@49@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2061@2043
272@29371803@secondary@True@50@67@關門口街 Kwan Mun Hau Street@2069@2075
274@390464659@primary@True@50@139@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@1227@2069
276@158263316@tertiary@True@50@131@貨櫃碼頭南路 Container Port Road South@2098@493
277@158263316@tertiary@True@50@43@貨櫃碼頭南路 Container Port Road South@2108@2098
278@29553084@primary_link@True@50@71@@2048@1959
279@[390262426, 683013036, 683013029]@primary@True@50@268@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2048@2120
280@86059931@residential@True@50@25@富美東街 Fu Mei Street East@2129@2136
281@263310015@residential@True@50@40@富美東街 Fu Mei Street East@729@2129
282@158977683@secondary@True@50@34@屯喜路 Tuen Hi Road@2037@2150
283@437647804@secondary@True@50@175@屯喜路 Tuen Hi Road@2155@2037
284@167292811@secondary@True@50@116@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2165@2170
285@167292803@secondary@True@50@80@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2177@2165
286@40840478@secondary@True@50@36@大涌道 Tai Chung Road@2183@2189
289@167154782@secondary@True@50@26@大河道 Tai Ho Road@2213@2220
292@151834806@tertiary@False@50@21@國瑞路 Kwok Shui Road@2241@2246
293@151834806@tertiary@False@50@21@國瑞路 Kwok Shui Road@2246@2241
294@151834808@tertiary@False@50@144@國瑞路 Kwok Shui Road@2252@2246
295@151834808@tertiary@False@50@144@國瑞路 Kwok Shui Road@2246@2252
296@151834896@primary_link@True@50@108@@2246@2264
297@151834895@primary_link@True@50@84@@2270@2246
299@518845542@tertiary@True@50@50@荃灣街市街 Tsuen Wan Market Street@2281@2293
300@[29371880, 518845542]@tertiary@True@50@179@荃灣街市街 Tsuen Wan Market Street@2299@2281
301@151834806@tertiary@False@50@269@國瑞路 Kwok Shui Road@2308@2241
302@151834806@tertiary@False@50@269@國瑞路 Kwok Shui Road@2241@2308
303@151834842@residential@False@50@172@定國街 Ting Kwok Street@2318@2241
304@151834842@residential@False@50@172@定國街 Ting Kwok Street@2241@2318
305@[86059944, 152359870]@residential@False@50@133@富裕街 Fu Yue Street@2326@2334
306@[86059944, 152359870]@residential@False@50@133@富裕街 Fu Yue Street@2334@2326
309@453018829@secondary@True@50@24@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2357@2177
311@494290192@tertiary@True@50@48@荃灣街市街 Tsuen Wan Market Street@2293@2373
312@29705536@tertiary@True@50@57@眾安街 Chung On Street@2379@2293
313@39564521@motorway@True@70@86@大老山隧道 Tate's Cairn Tunnel@2390@2394
314@39564521@motorway@True@70@11@大老山隧道 Tate's Cairn Tunnel@2402@2390
315@151705977@trunk@True@50@37@葵涌道 Kwai Chung Road@1659@2411
316@151705977@trunk@True@50@272@葵涌道 Kwai Chung Road@2417@1659
317@39564516@motorway@True@70@44@大老山隧道 Tate's Cairn Tunnel@2425@2432
319@39564516@motorway@True@70@11@大老山隧道 Tate's Cairn Tunnel@2432@2447
323@[493959608, 151834806]@tertiary@False@50@350@國瑞路 Kwok Shui Road@2478@2470
324@[493959608, 151834806]@tertiary@False@50@350@國瑞路 Kwok Shui Road@2470@2478
325@151834806@tertiary@False@50@260@國瑞路 Kwok Shui Road@2308@2470
326@151834806@tertiary@False@50@260@國瑞路 Kwok Shui Road@2470@2308
327@[158977681, 437647803]@secondary@True@50@135@屯喜路 Tuen Hi Road@2491@2498
328@[158977696, 466082298]@residential@False@50@77@屯匯街 Tuen Wui Street@2505@2491
329@[158977696, 466082298]@residential@False@50@77@屯匯街 Tuen Wui Street@2491@2505
330@158977683@secondary@True@50@86@屯喜路 Tuen Hi Road@2150@2491
331@151834841@residential@False@50@193@定豐街 Ting Fung Street@2308@2520
332@151834841@residential@False@50@193@定豐街 Ting Fung Street@2520@2308
334@437909529@secondary@True@50@108@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2532@2539
335@[452964135, 167558047]@secondary@True@50@298@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2547@2532
338@158977692@residential@True@50@77@屯順街 Tuen Shun Street@2562@2505
339@437909532@residential@True@50@101@屯順街 Tuen Shun Street@2577@2562
340@158977688@residential@False@50@90@屯隆街 Tuen Lung Street@2577@2587
342@158994892@secondary@True@50@104@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2587@2556
343@600769938@secondary@True@50@53@屯門鄉事會路 Tuen Mun Heung Sze Wui Road@2597@2587
344@158977689@residential@True@50@45@屯隆街 Tuen Lung Street@2603@2577
345@151834802@residential@False@50@112@傅屋路 Fu Uk Road@2612@2464
346@151834802@residential@False@50@112@傅屋路 Fu Uk Road@2464@2612
347@158977682@secondary@True@50@75@屯喜路 Tuen Hi Road@2619@2625
349@158977681@secondary@True@50@36@屯喜路 Tuen Hi Road@2498@2619
350@390262426@primary@True@50@43@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2638@2645
351@390262426@primary@True@50@105@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2120@2638
353@309723346@primary_link@True@50@97@大河道 Tai Ho Road@2645@2381
354@403025238@primary@True@50@65@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2645@2667
355@[151834880, 151834889]@motorway_link@True@50@249@@1836@2674
356@[151834849, 151834852]@motorway@True@70@535@荃灣路 Tsuen Wan Road@2681@1836
357@173395437@tertiary@False@50@107@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2691@2695
358@173395437@tertiary@False@50@107@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2695@2691
359@173498592@tertiary@True@50@289@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@2695@2704
360@151834812@tertiary@True@50@58@麗志路 Lai Chi Road@2712@2695
361@151834802@residential@False@50@149@傅屋路 Fu Uk Road@2721@2612
362@151834802@residential@False@50@149@傅屋路 Fu Uk Road@2612@2721
363@157993661@residential@True@50@542@油麻磡路 Yau Ma Hom Road@2728@2612
364@112284830@secondary@True@50@16@大涌道 Tai Chung Road@2738@2745
366@435978989@secondary@True@50@34@沙咀道 Sha Tsui Road@2762@2738
368@151834797@residential@True@50@39@柴灣角街 Chai Wan Kok Street@2777@2783
370@151834797@residential@True@50@72@柴灣角街 Chai Wan Kok Street@2797@2777
372@158263303@tertiary@True@50@86@貨櫃碼頭南路 Container Port Road South@2817@2805
373@158263313@tertiary@True@50@34@2號迴旋處 Roundabout No.2@2826@2805
374@78418661@residential@True@50@325@白田壩街 Pak Tin Par Street@2835@2843
375@662540600@tertiary@True@50@105@沙咀道 Sha Tsui Road@2835@2789
376@662540600@tertiary@True@50@145@沙咀道 Sha Tsui Road@2853@2835
377@86059927@residential@True@50@61@富美東街 Fu Mei Street East@2862@2136
378@86059963@residential@False@50@62@富美東街 Fu Mei Street East@2868@2862
381@[53470409, 514553062]@trunk@True@50@120@漆咸道北 Chatham Road North@2886@2889
382@[452590570, 247844983]@trunk@True@50@248@['漆咸道北 Chatham Road North', '加士居道天橋 Gascoigne Road Flyover']@2895@2886
383@103020666@trunk_link@True@50@41@加士居道 Gascoigne Road@308@2886
386@527956676@tertiary@True@50@11@鴨脷洲橋道 Ap Lei Chau Bridge Road@2914@2921
387@530105125@tertiary@False@50@135@怡南路 Yi Nam Road@2929@2914
388@530105125@tertiary@False@50@135@怡南路 Yi Nam Road@2914@2929
391@527956675@tertiary@True@50@11@鴨脷洲橋道 Ap Lei Chau Bridge Road@2954@2910
392@315291410@secondary@True@50@23@協和街 Hip Wo Street@2964@2969
393@88008425@secondary@True@50@42@協和街 Hip Wo Street@2977@2964
394@315308118@secondary@True@50@55@物華街 Mut Wah Street@2984@2964
396@244401393@secondary@False@50@26@林錦公路 Lam Kam Road@3000@2994
397@244401393@secondary@False@50@37@林錦公路 Lam Kam Road@3005@3000
398@244401393@secondary@False@50@37@林錦公路 Lam Kam Road@3000@3005
399@662540600@tertiary@True@50@73@沙咀道 Sha Tsui Road@2789@3016
401@245440747@primary@True@50@65@荃錦交匯處 Tsuen Kam Interchange@3022@3038
402@245440747@primary@True@50@15@荃錦交匯處 Tsuen Kam Interchange@3042@3022
403@494696917@tertiary@False@50@111@石圍角路 Shek Wai Kok Road@3048@3056
404@494696917@tertiary@False@50@111@石圍角路 Shek Wai Kok Road@3056@3048
405@494696917@tertiary@False@50@56@石圍角路 Shek Wai Kok Road@3063@3056
406@494696917@tertiary@False@50@56@石圍角路 Shek Wai Kok Road@3056@3063
408@99856732@residential@False@50@22@逢吉鄉路 Fung Kat Heung Road@3078@3071
409@99856732@residential@False@50@31@逢吉鄉路 Fung Kat Heung Road@1022@3078
410@99856732@residential@False@50@31@逢吉鄉路 Fung Kat Heung Road@3078@1022
411@94670087@primary@True@50@143@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@3092@3096
412@176486054@residential@True@50@20@安育路 On Yuk Road@3103@3092
413@94670087@primary@True@50@17@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@3114@3092
414@112021405@residential@False@50@29@安育路 On Yuk Road@3122@3103
417@112015176@primary_link@True@50@91@荃景圍 Tsuen King Circuit@3136@3142
418@300687112@primary@True@50@76@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@3136@3149
419@94670122@primary@True@50@154@青山公路－荃灣段 Castle Peak Road – Tsuen Wan@3157@3136
420@[294269825, 294269826, 112026425, 294269821, 294269822, 294269823]@motorway@True@80@669@象鼻山路 Cheung Pei Shan Road@3164@3169
421@151834918@trunk_link@True@50@342@象鼻山路 Cheung Pei Shan Road@3164@3178
422@[151834915, 111986524, 294270190, 151834801, 94670101, 683013014, 94670108]@trunk@True@80@882@象鼻山路 Cheung Pei Shan Road@3185@3164
423@86059959@residential@True@50@25@富強街 Fu Keung Street@3194@3198
427@[151834913, 151834911, 277499622, 94670123, 111986516, 683013017, 94670111]@trunk@True@80@807@['象鼻山路 Cheung Pei Shan Road', '青山公路－荃灣段 Castle Peak Road – Tsuen Wan']@3224@3230
429@[294269824, 294269827, 266122375, 87028592, 112026422, 151834877]@motorway@True@80@786@象鼻山路 Cheung Pei Shan Road@3245@3224
430@33276973@residential@False@50@153@澤祥街 Chak Cheung Street@3255@3262
431@33276973@residential@False@50@153@澤祥街 Chak Cheung Street@3262@3255
432@230187897@residential@True@50@37@澤祥街 Chak Cheung Street@3262@3269
433@230187894@residential@True@50@36@澤祥街 Chak Cheung Street@3277@3262
436@[494696917, 151834829, 494509470]@tertiary@False@50@285@['二陂圳路 Yi Pei Chun Road', '石圍角路 Shek Wai Kok Road']@3300@3292
437@[494696917, 151834829, 494509470]@tertiary@False@50@285@['二陂圳路 Yi Pei Chun Road', '石圍角路 Shek Wai Kok Road']@3292@3300
438@86059948@tertiary@True@50@22@橫頭磡東道 Wang Tau Hom East Road@1430@3308
441@58760596@unclassified@False@50@120@愉景山道 Discovery Valley Road@3326@3319
442@58760596@unclassified@False@50@120@愉景山道 Discovery Valley Road@3319@3326
443@263310015@residential@True@50@41@富美東街 Fu Mei Street East@2136@737
447@151834847@tertiary@False@50@19@荃景圍 Tsuen King Circuit@3360@3368
448@151834847@tertiary@False@50@19@荃景圍 Tsuen King Circuit@3368@3360
449@[151834826, 151834907]@tertiary@True@50@520@['沙咀道天橋 Sha Tsui Road Flyover', '沙咀道 Sha Tsui Road']@3368@3376
450@[111989713, 494744586]@tertiary@True@50@416@['沙咀道天橋 Sha Tsui Road Flyover', '沙咀道 Sha Tsui Road']@2853@3368
451@445907766@residential@False@30@286@黃龍坑道 Wong Lung Hang Road@3385@3390
452@445907766@residential@False@30@286@黃龍坑道 Wong Lung Hang Road@3390@3385
453@445907766@residential@False@30@23@黃龍坑道 Wong Lung Hang Road@3398@3390
454@445907766@residential@False@30@23@黃龍坑道 Wong Lung Hang Road@3390@3398
457@388182997@secondary@False@50@20@聯合道 Junction Road@3418@3422
458@388182997@secondary@False@50@20@聯合道 Junction Road@3422@3418
459@[208243537, 388182997]@secondary@False@50@126@聯合道 Junction Road@3429@3422
460@[208243537, 388182997]@secondary@False@50@126@聯合道 Junction Road@3422@3429
461@445907766@residential@False@30@12@黃龍坑道 Wong Lung Hang Road@3437@3398
462@445907766@residential@False@30@12@黃龍坑道 Wong Lung Hang Road@3398@3437
466@166257351@unclassified@False@50@120@@3465@3473
467@166257351@unclassified@False@50@120@@3473@3465
468@[75860525, 166257351]@unclassified@False@50@43@@3480@3473
469@[75860525, 166257351]@unclassified@False@50@43@@3473@3480
470@86059951@residential@False@50@37@靜安街 Tsing On Street@3487@3493
471@86059951@residential@False@50@37@靜安街 Tsing On Street@3493@3487
472@152359885@tertiary@False@50@99@杏林街 Heng Lam Street@3501@3493
473@152359885@tertiary@False@50@99@杏林街 Heng Lam Street@3493@3501
474@152359885@tertiary@False@50@43@杏林街 Heng Lam Street@3509@3493
475@152359885@tertiary@False@50@43@杏林街 Heng Lam Street@3493@3509
476@[95061802, 166257350]@unclassified@False@50@298@@3520@3465
477@[95061802, 166257350]@unclassified@False@50@298@@3465@3520
478@166243506@tertiary@False@50@99@流浮山道 Lau Fau Shan Road@3529@3535
479@166243506@tertiary@False@50@99@流浮山道 Lau Fau Shan Road@3535@3529
480@166243506@tertiary@False@50@111@流浮山道 Lau Fau Shan Road@280@3535
481@166243506@tertiary@False@50@111@流浮山道 Lau Fau Shan Road@3535@280
489@151834847@tertiary@False@50@139@荃景圍 Tsuen King Circuit@3360@3570
490@246981496@residential@False@50@59@寶峰徑 Parkvale Drive@2856@3579
491@246981496@residential@False@50@59@寶峰徑 Parkvale Drive@3579@2856
492@246981498@unclassified@False@50@120@愉景山道 Discovery Valley Road@1529@3579
493@246981498@unclassified@False@50@120@愉景山道 Discovery Valley Road@3579@1529
494@[369727740, 58760596, 369727739]@unclassified@False@50@673@愉景山道 Discovery Valley Road@3314@3579
495@[369727740, 58760596, 369727739]@unclassified@False@50@673@愉景山道 Discovery Valley Road@3579@3314
496@157658060@residential@False@50@98@馬鈴徑 Ma Ling Path@3593@3599
497@157658060@residential@False@50@98@馬鈴徑 Ma Ling Path@3599@3593
